track_id,is_dev,target_id,method_id,metric_id,target,method,metric,score,title,genre,filename
96,1,1,15,2,bass,OZE,SDR,1.8007383286382643,Triviul - Angelsaint,Pop/Rock,96_OZE_bass.m4a
96,1,2,15,2,drums,OZE,SDR,-1.0011397814015626,Triviul - Angelsaint,Pop/Rock,96_OZE_drums.m4a
96,1,3,15,2,other,OZE,SDR,0.328973488604108,Triviul - Angelsaint,Pop/Rock,96_OZE_other.m4a
96,1,4,15,2,vocals,OZE,SDR,1.9523737607167582,Triviul - Angelsaint,Pop/Rock,96_OZE_vocals.m4a
97,1,0,15,2,accompaniment,OZE,SDR,3.928283745384444,Triviul feat. The Fiend - Widow,Pop/Rock,97_OZE_accompaniment.m4a
97,1,1,15,2,bass,OZE,SDR,4.708429017222472,Triviul feat. The Fiend - Widow,Pop/Rock,97_OZE_bass.m4a
97,1,2,15,2,drums,OZE,SDR,0.7575273477967936,Triviul feat. The Fiend - Widow,Pop/Rock,97_OZE_drums.m4a
97,1,3,15,2,other,OZE,SDR,-0.9269412489186124,Triviul feat. The Fiend - Widow,Pop/Rock,97_OZE_other.m4a
97,1,4,15,2,vocals,OZE,SDR,2.3330288997540682,Triviul feat. The Fiend - Widow,Pop/Rock,97_OZE_vocals.m4a
98,1,0,15,2,accompaniment,OZE,SDR,10.673768487909967,Wall Of Death - Femme,Heavy Metal,98_OZE_accompaniment.m4a
98,1,1,15,2,bass,OZE,SDR,-5.633380445899077,Wall Of Death - Femme,Heavy Metal,98_OZE_bass.m4a
98,1,2,15,2,drums,OZE,SDR,0.2384233306188001,Wall Of Death - Femme,Heavy Metal,98_OZE_drums.m4a
98,1,3,15,2,other,OZE,SDR,0.8583147672813434,Wall Of Death - Femme,Heavy Metal,98_OZE_other.m4a
98,1,4,15,2,vocals,OZE,SDR,-3.513169949187978,Wall Of Death - Femme,Heavy Metal,98_OZE_vocals.m4a
99,1,0,15,2,accompaniment,OZE,SDR,10.54441696693021,Young Griffo - Blood To Bone,Heavy Metal,99_OZE_accompaniment.m4a
99,1,1,15,2,bass,OZE,SDR,3.659715298275056,Young Griffo - Blood To Bone,Heavy Metal,99_OZE_bass.m4a
99,1,2,15,2,drums,OZE,SDR,0.4846051604879762,Young Griffo - Blood To Bone,Heavy Metal,99_OZE_drums.m4a
99,1,3,15,2,other,OZE,SDR,0.9659669465707758,Young Griffo - Blood To Bone,Heavy Metal,99_OZE_other.m4a
99,1,4,15,2,vocals,OZE,SDR,-6.692217449920478,Young Griffo - Blood To Bone,Heavy Metal,99_OZE_vocals.m4a
100,1,0,15,2,accompaniment,OZE,SDR,7.771542504921197,Young Griffo - Pennies,Heavy Metal,100_OZE_accompaniment.m4a
100,1,1,15,2,bass,OZE,SDR,2.846578628430958,Young Griffo - Pennies,Heavy Metal,100_OZE_bass.m4a
100,1,2,15,2,drums,OZE,SDR,-0.5438140869171015,Young Griffo - Pennies,Heavy Metal,100_OZE_drums.m4a
100,1,3,15,2,other,OZE,SDR,0.9902733158724856,Young Griffo - Pennies,Heavy Metal,100_OZE_other.m4a
100,1,4,15,2,vocals,OZE,SDR,-1.6321076852666268,Young Griffo - Pennies,Heavy Metal,100_OZE_vocals.m4a
1,0,0,16,2,accompaniment,RAF1,SDR,8.067707019739286,ANiMAL - Clinic A,Rap,1_RAF1_accompaniment.m4a
1,0,4,16,2,vocals,RAF1,SDR,-0.2328298404994666,ANiMAL - Clinic A,Rap,1_RAF1_vocals.m4a
2,0,0,16,2,accompaniment,RAF1,SDR,7.8191665287315555,ANiMAL - Rockshow,Rap,2_RAF1_accompaniment.m4a
2,0,4,16,2,vocals,RAF1,SDR,0.5103847750130537,ANiMAL - Rockshow,Rap,2_RAF1_vocals.m4a
3,0,0,16,2,accompaniment,RAF1,SDR,4.930844418570776,Actions - One Minute Smile,Pop/Rock,3_RAF1_accompaniment.m4a
3,0,4,16,2,vocals,RAF1,SDR,2.653458347292716,Actions - One Minute Smile,Pop/Rock,3_RAF1_vocals.m4a
4,0,0,16,2,accompaniment,RAF1,SDR,4.63334703554741,Al James - Schoolboy Facination,Pop/Rock,4_RAF1_accompaniment.m4a
4,0,4,16,2,vocals,RAF1,SDR,3.0182351380694867,Al James - Schoolboy Facination,Pop/Rock,4_RAF1_vocals.m4a
5,0,0,16,2,accompaniment,RAF1,SDR,4.6093953323571615,Angela Thomas Wade - Milk Cow Blues,Country,5_RAF1_accompaniment.m4a
5,0,4,16,2,vocals,RAF1,SDR,-1.0141247461115337,Angela Thomas Wade - Milk Cow Blues,Country,5_RAF1_vocals.m4a
6,0,0,16,2,accompaniment,RAF1,SDR,7.487506626755239,Atlantis Bound - It Was My Fault For Waiting,Pop/Rock,6_RAF1_accompaniment.m4a
6,0,4,16,2,vocals,RAF1,SDR,2.6539476388931456,Atlantis Bound - It Was My Fault For Waiting,Pop/Rock,6_RAF1_vocals.m4a
7,0,0,16,2,accompaniment,RAF1,SDR,7.823105637113891,BKS - Too Much,Pop/Rock,7_RAF1_accompaniment.m4a
7,0,4,16,2,vocals,RAF1,SDR,3.03514178491616,BKS - Too Much,Pop/Rock,7_RAF1_vocals.m4a
8,0,0,16,2,accompaniment,RAF1,SDR,6.385945131869698,Bill Chudziak - Children Of No-one,Pop/Rock,8_RAF1_accompaniment.m4a
8,0,4,16,2,vocals,RAF1,SDR,1.314166369173768,Bill Chudziak - Children Of No-one,Pop/Rock,8_RAF1_vocals.m4a
9,0,0,16,2,accompaniment,RAF1,SDR,6.83284415894956,Bobby Nobody - Stitch Up,Pop/Rock,9_RAF1_accompaniment.m4a
9,0,4,16,2,vocals,RAF1,SDR,1.2244314967584056,Bobby Nobody - Stitch Up,Pop/Rock,9_RAF1_vocals.m4a
10,0,0,16,2,accompaniment,RAF1,SDR,4.334386534742289,Carlos Gonzalez - A Place For Us,Pop/Rock,10_RAF1_accompaniment.m4a
10,0,4,16,2,vocals,RAF1,SDR,2.259698986566897,Carlos Gonzalez - A Place For Us,Pop/Rock,10_RAF1_vocals.m4a
11,0,0,16,2,accompaniment,RAF1,SDR,7.659175439828957,Cnoc An Tursa - Bannockburn,Heavy Metal,11_RAF1_accompaniment.m4a
11,0,4,16,2,vocals,RAF1,SDR,-2.0440739907240917,Cnoc An Tursa - Bannockburn,Heavy Metal,11_RAF1_vocals.m4a
12,0,0,16,2,accompaniment,RAF1,SDR,8.918424943058788,Dark Ride - Burning Bridges,Heavy Metal,12_RAF1_accompaniment.m4a
12,0,4,16,2,vocals,RAF1,SDR,-0.059043962292473474,Dark Ride - Burning Bridges,Heavy Metal,12_RAF1_vocals.m4a
13,0,0,16,2,accompaniment,RAF1,SDR,5.1800700980561,Drumtracks - Ghost Bitch,Pop/Rock,13_RAF1_accompaniment.m4a
13,0,4,16,2,vocals,RAF1,SDR,3.9367643117240094,Drumtracks - Ghost Bitch,Pop/Rock,13_RAF1_vocals.m4a
14,0,0,16,2,accompaniment,RAF1,SDR,5.780058625797058,Fergessen - Back From The Start,Pop/Rock,14_RAF1_accompaniment.m4a
14,0,4,16,2,vocals,RAF1,SDR,1.4110525913282126,Fergessen - Back From The Start,Pop/Rock,14_RAF1_vocals.m4a
15,0,0,16,2,accompaniment,RAF1,SDR,5.0456578740358236,Fergessen - The Wind,Pop/Rock,15_RAF1_accompaniment.m4a
15,0,4,16,2,vocals,RAF1,SDR,2.4830106920703128,Fergessen - The Wind,Pop/Rock,15_RAF1_vocals.m4a
16,0,0,16,2,accompaniment,RAF1,SDR,7.5176268106767585,Forkupines - Semantics,Pop/Rock,16_RAF1_accompaniment.m4a
16,0,4,16,2,vocals,RAF1,SDR,-0.29425383838492514,Forkupines - Semantics,Pop/Rock,16_RAF1_vocals.m4a
17,0,0,16,2,accompaniment,RAF1,SDR,7.8754260910049725,Girls Under Glass - We Feel Alright,Electronic,17_RAF1_accompaniment.m4a
17,0,4,16,2,vocals,RAF1,SDR,-2.3585884216463398,Girls Under Glass - We Feel Alright,Electronic,17_RAF1_vocals.m4a
18,0,0,16,2,accompaniment,RAF1,SDR,9.064193282269507,Hollow Ground - Ill Fate,Heavy Metal,18_RAF1_accompaniment.m4a
18,0,4,16,2,vocals,RAF1,SDR,-1.6602024414331968,Hollow Ground - Ill Fate,Heavy Metal,18_RAF1_vocals.m4a
19,0,0,16,2,accompaniment,RAF1,SDR,5.564275098218677,James Elder & Mark M Thompson - The English Actor,Heavy Metal,19_RAF1_accompaniment.m4a
19,0,4,16,2,vocals,RAF1,SDR,2.320022831403751,James Elder & Mark M Thompson - The English Actor,Heavy Metal,19_RAF1_vocals.m4a
20,0,0,16,2,accompaniment,RAF1,SDR,6.404425597181093,James May - Dont Let Go,Pop/Rock,20_RAF1_accompaniment.m4a
20,0,4,16,2,vocals,RAF1,SDR,-1.2069554016920359,James May - Dont Let Go,Pop/Rock,20_RAF1_vocals.m4a
21,0,0,16,2,accompaniment,RAF1,SDR,7.817109179491677,James May - On The Line,Pop/Rock,21_RAF1_accompaniment.m4a
21,0,4,16,2,vocals,RAF1,SDR,0.07282993549652794,James May - On The Line,Pop/Rock,21_RAF1_vocals.m4a
22,0,0,16,2,accompaniment,RAF1,SDR,8.2273357793583,Johnny Lokke - Promises & Lies,Pop/Rock,22_RAF1_accompaniment.m4a
22,0,4,16,2,vocals,RAF1,SDR,-1.997349311281381,Johnny Lokke - Promises & Lies,Pop/Rock,22_RAF1_vocals.m4a
23,0,0,16,2,accompaniment,RAF1,SDR,6.599436846136433,Jokers Jacks & Kings - Sea Of Leaves,Pop/Rock,23_RAF1_accompaniment.m4a
23,0,4,16,2,vocals,RAF1,SDR,1.9088561256188503,Jokers Jacks & Kings - Sea Of Leaves,Pop/Rock,23_RAF1_vocals.m4a
24,0,0,16,2,accompaniment,RAF1,SDR,6.787970432520733,Leaf - Come Around,Pop/Rock,24_RAF1_accompaniment.m4a
24,0,4,16,2,vocals,RAF1,SDR,-0.9393489365519576,Leaf - Come Around,Pop/Rock,24_RAF1_vocals.m4a
25,0,0,16,2,accompaniment,RAF1,SDR,8.864636576232568,Leaf - Wicked,Pop/Rock,25_RAF1_accompaniment.m4a
25,0,4,16,2,vocals,RAF1,SDR,1.736063004157456,Leaf - Wicked,Pop/Rock,25_RAF1_vocals.m4a
26,0,0,16,2,accompaniment,RAF1,SDR,6.3452773468067125,Louis Cressy Band - Good Time,Pop/Rock,26_RAF1_accompaniment.m4a
26,0,4,16,2,vocals,RAF1,SDR,-2.7809808215241083,Louis Cressy Band - Good Time,Pop/Rock,26_RAF1_vocals.m4a
27,0,0,16,2,accompaniment,RAF1,SDR,6.297789237447794,M.E.R.C. Music - Knockout,Rap,27_RAF1_accompaniment.m4a
27,0,4,16,2,vocals,RAF1,SDR,4.480050832476978,M.E.R.C. Music - Knockout,Rap,27_RAF1_vocals.m4a
28,0,0,16,2,accompaniment,RAF1,SDR,5.164218090125403,Motor Tapes - Shore,Pop/Rock,28_RAF1_accompaniment.m4a
28,0,4,16,2,vocals,RAF1,SDR,1.0708324656747927,Motor Tapes - Shore,Pop/Rock,28_RAF1_vocals.m4a
29,0,0,16,2,accompaniment,RAF1,SDR,6.4755558772500335,Nerve 9 - Pray For The Rain,Pop/Rock,29_RAF1_accompaniment.m4a
29,0,4,16,2,vocals,RAF1,SDR,-1.5863001172774405,Nerve 9 - Pray For The Rain,Pop/Rock,29_RAF1_vocals.m4a
30,0,0,16,2,accompaniment,RAF1,SDR,6.6058540020694725,Patrick Talbot - A Reason To Leave,Jazz,30_RAF1_accompaniment.m4a
30,0,4,16,2,vocals,RAF1,SDR,3.44717703304754,Patrick Talbot - A Reason To Leave,Jazz,30_RAF1_vocals.m4a
31,0,0,16,2,accompaniment,RAF1,SDR,6.443634934351717,Phre The Eon - Everybody's Falling Apart,Pop/Rock,31_RAF1_accompaniment.m4a
31,0,4,16,2,vocals,RAF1,SDR,-5.679156379707033,Phre The Eon - Everybody's Falling Apart,Pop/Rock,31_RAF1_vocals.m4a
32,0,0,16,2,accompaniment,RAF1,SDR,7.61422246251909,Raft Monk - Tiring,Pop/Rock,32_RAF1_accompaniment.m4a
32,0,4,16,2,vocals,RAF1,SDR,1.1110152800394886,Raft Monk - Tiring,Pop/Rock,32_RAF1_vocals.m4a
33,0,0,16,2,accompaniment,RAF1,SDR,5.555139259637167,Sambasevam Shanmugam - Kaathaadi,Pop/Rock,33_RAF1_accompaniment.m4a
33,0,4,16,2,vocals,RAF1,SDR,-0.252322159376713,Sambasevam Shanmugam - Kaathaadi,Pop/Rock,33_RAF1_vocals.m4a
34,0,0,16,2,accompaniment,RAF1,SDR,7.409307897845327,Secretariat - Over The Top,Pop/Rock,34_RAF1_accompaniment.m4a
34,0,4,16,2,vocals,RAF1,SDR,-1.726767703953422,Secretariat - Over The Top,Pop/Rock,34_RAF1_vocals.m4a
35,0,0,16,2,accompaniment,RAF1,SDR,5.934011900030908,Signe Jakobsen - What Have You Done To Me,Pop/Rock,35_RAF1_accompaniment.m4a
35,0,4,16,2,vocals,RAF1,SDR,3.4356056674239723,Signe Jakobsen - What Have You Done To Me,Pop/Rock,35_RAF1_vocals.m4a
38,0,0,16,2,accompaniment,RAF1,SDR,6.411482225210857,Spike Mullings - Mike's Sulking,Pop/Rock,38_RAF1_accompaniment.m4a
38,0,4,16,2,vocals,RAF1,SDR,0.2306765769926375,Spike Mullings - Mike's Sulking,Pop/Rock,38_RAF1_vocals.m4a
39,0,0,16,2,accompaniment,RAF1,SDR,7.131296696965928,Swinging Steaks - Lost My Way,Pop/Rock,39_RAF1_accompaniment.m4a
39,0,4,16,2,vocals,RAF1,SDR,-0.2810795781984625,Swinging Steaks - Lost My Way,Pop/Rock,39_RAF1_vocals.m4a
40,0,0,16,2,accompaniment,RAF1,SDR,8.346924939692274,The Long Wait - Back Home To Blue,Pop/Rock,40_RAF1_accompaniment.m4a
40,0,4,16,2,vocals,RAF1,SDR,-3.898353961477648,The Long Wait - Back Home To Blue,Pop/Rock,40_RAF1_vocals.m4a
41,0,0,16,2,accompaniment,RAF1,SDR,7.812833734205843,The Mountaineering Club - Mallory,Pop/Rock,41_RAF1_accompaniment.m4a
41,0,4,16,2,vocals,RAF1,SDR,-0.4967335412849985,The Mountaineering Club - Mallory,Pop/Rock,41_RAF1_vocals.m4a
42,0,0,16,2,accompaniment,RAF1,SDR,7.233895483059257,The Wrong'Uns - Rothko,Pop/Rock,42_RAF1_accompaniment.m4a
42,0,4,16,2,vocals,RAF1,SDR,2.579929557801698,The Wrong'Uns - Rothko,Pop/Rock,42_RAF1_vocals.m4a
45,0,0,16,2,accompaniment,RAF1,SDR,5.566805640081213,Traffic Experiment - Sirens,Pop/Rock,45_RAF1_accompaniment.m4a
45,0,4,16,2,vocals,RAF1,SDR,0.4850065198181953,Traffic Experiment - Sirens,Pop/Rock,45_RAF1_vocals.m4a
46,0,0,16,2,accompaniment,RAF1,SDR,5.612334795258354,Triviul - Dorothy,Pop/Rock,46_RAF1_accompaniment.m4a
46,0,4,16,2,vocals,RAF1,SDR,4.086207703029184,Triviul - Dorothy,Pop/Rock,46_RAF1_vocals.m4a
47,0,0,16,2,accompaniment,RAF1,SDR,5.10889210763566,Voelund - Comfort Lives In Belief,Pop/Rock,47_RAF1_accompaniment.m4a
47,0,4,16,2,vocals,RAF1,SDR,1.2655213990795064,Voelund - Comfort Lives In Belief,Pop/Rock,47_RAF1_vocals.m4a
48,0,0,16,2,accompaniment,RAF1,SDR,7.672229732081256,We Fell From The Sky - Not You,Heavy Metal,48_RAF1_accompaniment.m4a
48,0,4,16,2,vocals,RAF1,SDR,-3.783295505705479,We Fell From The Sky - Not You,Heavy Metal,48_RAF1_vocals.m4a
49,0,0,16,2,accompaniment,RAF1,SDR,5.931393907424443,Young Griffo - Facade,Heavy Metal,49_RAF1_accompaniment.m4a
49,0,4,16,2,vocals,RAF1,SDR,-0.6712143728090756,Young Griffo - Facade,Heavy Metal,49_RAF1_vocals.m4a
50,0,0,16,2,accompaniment,RAF1,SDR,6.000988239240517,Zeno - Signs,Pop/Rock,50_RAF1_accompaniment.m4a
50,0,4,16,2,vocals,RAF1,SDR,1.1519923981950977,Zeno - Signs,Pop/Rock,50_RAF1_vocals.m4a
51,1,0,16,2,accompaniment,RAF1,SDR,8.50930737195287,AM Contra - Heart Peripheral,Pop/Rock,51_RAF1_accompaniment.m4a
51,1,4,16,2,vocals,RAF1,SDR,2.882232454871441,AM Contra - Heart Peripheral,Pop/Rock,51_RAF1_vocals.m4a
52,1,0,16,2,accompaniment,RAF1,SDR,8.206919678592117,ANiMAL - Easy Tiger,Rap,52_RAF1_accompaniment.m4a
52,1,4,16,2,vocals,RAF1,SDR,2.0968198875691852,ANiMAL - Easy Tiger,Rap,52_RAF1_vocals.m4a
53,1,0,16,2,accompaniment,RAF1,SDR,6.289927835343638,Actions - Devil's Words,Pop/Rock,53_RAF1_accompaniment.m4a
53,1,4,16,2,vocals,RAF1,SDR,3.409903263123463,Actions - Devil's Words,Pop/Rock,53_RAF1_vocals.m4a
54,1,0,16,2,accompaniment,RAF1,SDR,7.292783133474869,Actions - South Of The Water,Pop/Rock,54_RAF1_accompaniment.m4a
54,1,4,16,2,vocals,RAF1,SDR,2.8192533276474365,Actions - South Of The Water,Pop/Rock,54_RAF1_vocals.m4a
55,1,0,16,2,accompaniment,RAF1,SDR,6.626293855359359,Angels In Amplifiers - I'm Alright,Pop/Rock,55_RAF1_accompaniment.m4a
55,1,4,16,2,vocals,RAF1,SDR,3.4525325928380237,Angels In Amplifiers - I'm Alright,Pop/Rock,55_RAF1_vocals.m4a
56,1,0,16,2,accompaniment,RAF1,SDR,9.337804708680848,Arise - Run Run Run,Reggae,56_RAF1_accompaniment.m4a
56,1,4,16,2,vocals,RAF1,SDR,-1.9878239219966682,Arise - Run Run Run,Reggae,56_RAF1_vocals.m4a
57,1,0,16,2,accompaniment,RAF1,SDR,6.911127034021361,BKS - Bulldozer,Pop/Rock,57_RAF1_accompaniment.m4a
57,1,4,16,2,vocals,RAF1,SDR,-6.650630005871911,BKS - Bulldozer,Pop/Rock,57_RAF1_vocals.m4a
58,1,0,16,2,accompaniment,RAF1,SDR,5.727958221302264,Ben Carrigan - We'll Talk About It All Tonight,Pop/Rock,58_RAF1_accompaniment.m4a
58,1,4,16,2,vocals,RAF1,SDR,-1.2344423348263465,Ben Carrigan - We'll Talk About It All Tonight,Pop/Rock,58_RAF1_vocals.m4a
59,1,0,16,2,accompaniment,RAF1,SDR,8.455609510756496,Black Bloc - If You Want Success,Pop/Rock,59_RAF1_accompaniment.m4a
59,1,4,16,2,vocals,RAF1,SDR,-2.6770473237270576,Black Bloc - If You Want Success,Pop/Rock,59_RAF1_vocals.m4a
60,1,0,16,2,accompaniment,RAF1,SDR,9.584181112002591,Buitraker - Revo X,Pop/Rock,60_RAF1_accompaniment.m4a
60,1,4,16,2,vocals,RAF1,SDR,-0.34988044187869105,Buitraker - Revo X,Pop/Rock,60_RAF1_vocals.m4a
61,1,0,16,2,accompaniment,RAF1,SDR,10.306890491600207,Chris Durban - Celebrate,Electronic,61_RAF1_accompaniment.m4a
61,1,4,16,2,vocals,RAF1,SDR,1.4244023114256992,Chris Durban - Celebrate,Electronic,61_RAF1_vocals.m4a
62,1,0,16,2,accompaniment,RAF1,SDR,7.855106777671727,Cristina Vane - So Easy,Pop/Rock,62_RAF1_accompaniment.m4a
62,1,4,16,2,vocals,RAF1,SDR,3.5754034432638586,Cristina Vane - So Easy,Pop/Rock,62_RAF1_vocals.m4a
63,1,0,16,2,accompaniment,RAF1,SDR,6.022505617941892,Detsky Sad - Walkie Talkie,Pop/Rock,63_RAF1_accompaniment.m4a
63,1,4,16,2,vocals,RAF1,SDR,-1.5603241900926048,Detsky Sad - Walkie Talkie,Pop/Rock,63_RAF1_vocals.m4a
64,1,0,16,2,accompaniment,RAF1,SDR,7.465365054534982,Enda Reilly - Cur An Long Ag Seol,Pop/Rock,64_RAF1_accompaniment.m4a
64,1,4,16,2,vocals,RAF1,SDR,3.3813085923493844,Enda Reilly - Cur An Long Ag Seol,Pop/Rock,64_RAF1_vocals.m4a
65,1,0,16,2,accompaniment,RAF1,SDR,4.1936820127763434,Fergessen - Nos Palpitants,Pop/Rock,65_RAF1_accompaniment.m4a
65,1,4,16,2,vocals,RAF1,SDR,4.7462667529796985,Fergessen - Nos Palpitants,Pop/Rock,65_RAF1_vocals.m4a
66,1,0,16,2,accompaniment,RAF1,SDR,8.446643281420647,Flags - 54,Pop/Rock,66_RAF1_accompaniment.m4a
66,1,4,16,2,vocals,RAF1,SDR,-4.173819325829823,Flags - 54,Pop/Rock,66_RAF1_vocals.m4a
67,1,0,16,2,accompaniment,RAF1,SDR,4.594924795206339,Georgia Wonder - Siren,Pop/Rock,67_RAF1_accompaniment.m4a
67,1,4,16,2,vocals,RAF1,SDR,-0.5402230372128652,Georgia Wonder - Siren,Pop/Rock,67_RAF1_vocals.m4a
68,1,0,16,2,accompaniment,RAF1,SDR,6.374668120387683,Giselle - Moss,Electronic,68_RAF1_accompaniment.m4a
68,1,4,16,2,vocals,RAF1,SDR,2.486165924196906,Giselle - Moss,Electronic,68_RAF1_vocals.m4a
69,1,0,16,2,accompaniment,RAF1,SDR,8.152982998820924,Hollow Ground - Left Blind,Heavy Metal,69_RAF1_accompaniment.m4a
69,1,4,16,2,vocals,RAF1,SDR,-8.019071612939745,Hollow Ground - Left Blind,Heavy Metal,69_RAF1_vocals.m4a
70,1,0,16,2,accompaniment,RAF1,SDR,5.779154992333722,James May - All Souls Moon,Pop/Rock,70_RAF1_accompaniment.m4a
70,1,4,16,2,vocals,RAF1,SDR,1.4822297385608678,James May - All Souls Moon,Pop/Rock,70_RAF1_vocals.m4a
71,1,0,16,2,accompaniment,RAF1,SDR,5.129975751183268,James May - If You Say,Pop/Rock,71_RAF1_accompaniment.m4a
71,1,4,16,2,vocals,RAF1,SDR,0.20279009266479409,James May - If You Say,Pop/Rock,71_RAF1_vocals.m4a
72,1,0,16,2,accompaniment,RAF1,SDR,5.493252122794987,Jay Menon - Through My Eyes,Pop/Rock,72_RAF1_accompaniment.m4a
72,1,4,16,2,vocals,RAF1,SDR,2.0283494266224547,Jay Menon - Through My Eyes,Pop/Rock,72_RAF1_vocals.m4a
73,1,0,16,2,accompaniment,RAF1,SDR,8.441159695652361,Johnny Lokke - Whisper To A Scream,Pop/Rock,73_RAF1_accompaniment.m4a
73,1,4,16,2,vocals,RAF1,SDR,-2.607238785090704,Johnny Lokke - Whisper To A Scream,Pop/Rock,73_RAF1_vocals.m4a
74,1,0,16,2,accompaniment,RAF1,SDR,7.839299644247969,Juliet's Rescue - Heartbeats,Pop/Rock,74_RAF1_accompaniment.m4a
74,1,4,16,2,vocals,RAF1,SDR,0.5351906987544708,Juliet's Rescue - Heartbeats,Pop/Rock,74_RAF1_vocals.m4a
75,1,0,16,2,accompaniment,RAF1,SDR,8.195367007304032,Leaf - Summerghost,Pop/Rock,75_RAF1_accompaniment.m4a
75,1,4,16,2,vocals,RAF1,SDR,2.5410209259626733,Leaf - Summerghost,Pop/Rock,75_RAF1_vocals.m4a
76,1,0,16,2,accompaniment,RAF1,SDR,5.546102036205661,Little Chicago's Finest - My Own,Rap,76_RAF1_accompaniment.m4a
76,1,4,16,2,vocals,RAF1,SDR,-0.497879101807485,Little Chicago's Finest - My Own,Rap,76_RAF1_vocals.m4a
77,1,0,16,2,accompaniment,RAF1,SDR,5.252809136753881,Lyndsey Ollard - Catching Up,Pop/Rock,77_RAF1_accompaniment.m4a
77,1,4,16,2,vocals,RAF1,SDR,6.540776928513528,Lyndsey Ollard - Catching Up,Pop/Rock,77_RAF1_vocals.m4a
78,1,0,16,2,accompaniment,RAF1,SDR,6.825699875239747,Moosmusic - Big Dummy Shake,Pop/Rock,78_RAF1_accompaniment.m4a
78,1,4,16,2,vocals,RAF1,SDR,0.6415187296763939,Moosmusic - Big Dummy Shake,Pop/Rock,78_RAF1_vocals.m4a
79,1,0,16,2,accompaniment,RAF1,SDR,6.60422657572717,Mu - Too Bright,Pop/Rock,79_RAF1_accompaniment.m4a
79,1,4,16,2,vocals,RAF1,SDR,2.2167005213584408,Mu - Too Bright,Pop/Rock,79_RAF1_vocals.m4a
80,1,0,16,2,accompaniment,RAF1,SDR,5.9116831858018175,North To Alaska - All The Same,Pop/Rock,80_RAF1_accompaniment.m4a
80,1,4,16,2,vocals,RAF1,SDR,0.7617115643832724,North To Alaska - All The Same,Pop/Rock,80_RAF1_vocals.m4a
81,1,0,16,2,accompaniment,RAF1,SDR,4.183064093364724,Patrick Talbot - Set Me Free,Jazz,81_RAF1_accompaniment.m4a
81,1,4,16,2,vocals,RAF1,SDR,1.2746270209971489,Patrick Talbot - Set Me Free,Jazz,81_RAF1_vocals.m4a
82,1,0,16,2,accompaniment,RAF1,SDR,11.016028497620644,Punkdisco - Oral Hygiene,Pop/Rock,82_RAF1_accompaniment.m4a
82,1,4,16,2,vocals,RAF1,SDR,-1.4930844042134732,Punkdisco - Oral Hygiene,Pop/Rock,82_RAF1_vocals.m4a
83,1,0,16,2,accompaniment,RAF1,SDR,6.770495097771387,Remember December - C U Next Time,Pop/Rock,83_RAF1_accompaniment.m4a
83,1,4,16,2,vocals,RAF1,SDR,2.4810239246683605,Remember December - C U Next Time,Pop/Rock,83_RAF1_vocals.m4a
84,1,0,16,2,accompaniment,RAF1,SDR,4.784983486026452,Secretariat - Borderline,Pop/Rock,84_RAF1_accompaniment.m4a
84,1,4,16,2,vocals,RAF1,SDR,-0.24599824575335935,Secretariat - Borderline,Pop/Rock,84_RAF1_vocals.m4a
85,1,0,16,2,accompaniment,RAF1,SDR,7.052612007288983,Side Effects Project - Sing With Me,Rap,85_RAF1_accompaniment.m4a
85,1,4,16,2,vocals,RAF1,SDR,5.302939285108037,Side Effects Project - Sing With Me,Rap,85_RAF1_vocals.m4a
86,1,0,16,2,accompaniment,RAF1,SDR,9.976561151501834,Skelpolu - Human Mistakes,Electronic,86_RAF1_accompaniment.m4a
86,1,4,16,2,vocals,RAF1,SDR,-1.32807125825973,Skelpolu - Human Mistakes,Electronic,86_RAF1_vocals.m4a
87,1,0,16,2,accompaniment,RAF1,SDR,5.98038567442575,Skelpolu - Together Alone,Electronic,87_RAF1_accompaniment.m4a
87,1,4,16,2,vocals,RAF1,SDR,-12.729229612235697,Skelpolu - Together Alone,Electronic,87_RAF1_vocals.m4a
88,1,0,16,2,accompaniment,RAF1,SDR,5.857284321933947,Speak Softly - Like Horses,Pop/Rock,88_RAF1_accompaniment.m4a
88,1,4,16,2,vocals,RAF1,SDR,2.9663368333735227,Speak Softly - Like Horses,Pop/Rock,88_RAF1_vocals.m4a
89,1,0,16,2,accompaniment,RAF1,SDR,4.231457294161379,St Vitus - Word Gets Around,Pop/Rock,89_RAF1_accompaniment.m4a
89,1,4,16,2,vocals,RAF1,SDR,2.6276724954856485,St Vitus - Word Gets Around,Pop/Rock,89_RAF1_vocals.m4a
90,1,0,16,2,accompaniment,RAF1,SDR,8.189401778435084,The Doppler Shift - Atrophy,Pop/Rock,90_RAF1_accompaniment.m4a
90,1,4,16,2,vocals,RAF1,SDR,-0.3729659883596508,The Doppler Shift - Atrophy,Pop/Rock,90_RAF1_vocals.m4a
91,1,0,16,2,accompaniment,RAF1,SDR,7.104893831544273,The Long Wait - Dark Horses,Pop/Rock,91_RAF1_accompaniment.m4a
91,1,4,16,2,vocals,RAF1,SDR,0.7070647147150674,The Long Wait - Dark Horses,Pop/Rock,91_RAF1_vocals.m4a
92,1,0,16,2,accompaniment,RAF1,SDR,7.997906413682598,The Sunshine Garcia Band - For I Am The Moon,Reggae,92_RAF1_accompaniment.m4a
